Season,Player,ID,Team
1898,George Calleson,4454,Collingwood
1898,Dick Condon,4455,Collingwood
1898,George Cowell,4618,Collingwood
1898,Harry Dowdall,4457,Collingwood
1898,Matthew Fell,4619,Collingwood
1898,Arthur Gibbs,4460,Collingwood
1898,Wal Gillard,4461,Collingwood
1898,Jim Gregory,4462,Collingwood
1898,Frank Hailwood,4463,Collingwood
1898,Herman Hellwig,4465,Collingwood
1898,Bill Kennedy,4620,Collingwood
1898,Fred Leach,4469,Collingwood
1898,Mick Lynch,4621,Collingwood
1898,Bobby McCubbin,4622,Collingwood
1898,Jack Monohan,4472,Collingwood
1898,Bill OBrien,4473,Collingwood
1898,Charlie Pannam,4474,Collingwood
1898,Bill Proudfoot,4477,Collingwood
1898,Archie Smith,4479,Collingwood
1898,George Williams,4484,Collingwood
1898,Bert Barling,4382,Geelong
1898,Sam Brockwell,4383,Geelong
1898,Peter Burns,4384,Geelong
1898,Charlie Coles,4385,Geelong
1898,Jack Conway,4386,Geelong
1898,Jim Flynn,4388,Geelong
1898,Teddy Holligan,4390,Geelong
1898,Eddy James,4391,Geelong
1898,Tom Maguire,4394,Geelong
1898,Firth McCallum,4395,Geelong
1898,Henry McShane,4397,Geelong
1898,Jim McShane,4398,Geelong
1898,Joe McShane,4399,Geelong
1898,Jack OLoughlin,4591,Geelong
1898,Jack Parkin,4403,Geelong
1898,Arthur Pincott,4405,Geelong
1898,Jack Quinn,4408,Geelong
1898,Cecil Sandford,4410,Geelong
1898,Archie Thompson,4412,Geelong
1898,Fred White,4413,Geelong
1898,Jim Anderson,4308,Essendon
1898,Pat Barr,4561,Essendon
1898,Son Barry,4310,Essendon
1898,Arthur Cleghorn,4313,Essendon
1898,Maurie Collins,4315,Essendon
1898,Tod Collins,4316,Essendon
1898,Corrie Gardner,4563,Essendon
1898,Hugh Gavin,4321,Essendon
1898,Joe Groves,4323,Essendon
1898,Alec Hall,4565,Essendon
1898,George Hastings,4324,Essendon
1898,Ted Kinnear,4326,Essendon
1898,Jimmy Larkin,4567,Essendon
1898,George Martin,4328,Essendon
1898,Charlie Moore,4330,Essendon
1898,Pat OLoughlin,4331,Essendon
1898,George Stuckey,4337,Essendon
1898,Conrad Tenbrink,4569,Essendon
1898,Norm Waugh,4341,Essendon
1898,Harry Wright,4343,Essendon
1898,Bill Cleary,4347,Fitzroy
1898,Bill Dalton,4572,Fitzroy
1898,Jack Dalton,4349,Fitzroy
1898,Alex Davidson,4350,Fitzroy
1898,Pat Descrimes,4351,Fitzroy
1898,Eddie Drohan,4574,Fitzroy
1898,Jim Grace,4352,Fitzroy
1898,Pat Hickey,4354,Fitzroy
1898,Charlie Jenkins,4576,Fitzroy
1898,Ern Jenkins,4356,Fitzroy
1898,Chris Kiernan,4358,Fitzroy
1898,Hugh McEwen,4362,Fitzroy
1898,Bill McSpeerin,4364,Fitzroy
1898,Herb Nolan,4368,Fitzroy
1898,Paddy Noonan,4371,Fitzroy
1898,Bill Potter,4578,Fitzroy
1898,Stan Reid,4374,Fitzroy
1898,Bert Sharpe,4376,Fitzroy
1898,Alec Sloan,4377,Fitzroy
1898,Jim Tulloch,4581,Fitzroy
1898,Eddie Byers,4487,Melbourne
1898,Tom Davey,4490,Melbourne
1898,Herb Fry,4203,Melbourne
1898,Stewart Geddes,4204,Melbourne
1898,Denis Lanigan,4468,Melbourne
1898,Jack Leith,4214,Melbourne
1898,Austin Lewis,4215,Melbourne
1898,Les MacPherson,4494,Melbourne
1898,Fred McGinis,4220,Melbourne
1898,Henry Mitchell,4222,Melbourne
1898,George Moodie,4223,Melbourne
1898,Bob Moore,4496,Melbourne
1898,George Moysey,4224,Melbourne
1898,Dick Pirrie,4497,Melbourne
1898,Bobby Royle,4502,Melbourne
1898,Eddie Sholl,4230,Melbourne
1898,Wally Steele,4231,Melbourne
1898,Ned Sutton,4233,Melbourne
1898,Alf Wood,4237,Melbourne
1898,Charlie Young,4238,Melbourne
1898,Artie Archer,4505,St Kilda
1898,Harry Aylwin,4240,St Kilda
1898,Mick Blake,4244,St Kilda
1898,Peter Brady,4507,St Kilda
1898,Mark Cumming,4510,St Kilda
1898,Ernie Dunne,4250,St Kilda
1898,David Gaunson,4514,St Kilda
1898,Ted Hall,4253,St Kilda
1898,Charlie Howell,4256,St Kilda
1898,Jack Jennings,4257,St Kilda
1898,Edmund Kirwin,4519,St Kilda
1898,Horrie Lyons,4292,St Kilda
1898,Bill Matthews,4260,St Kilda
1898,Joe Morehouse,4523,St Kilda
1898,Syd Phillips,4270,St Kilda
1898,Archie Richardson,4528,St Kilda
1898,George Rutherford,4271,St Kilda
1898,Billy Shaw,4272,St Kilda
1898,Howard Smith,4530,St Kilda
1898,Reg Stewart,4276,St Kilda
1898,Charlie Dow,4456,Collingwood
1898,Arthur Leach,4327,Collingwood
1898,Charlie Sime,4478,Collingwood
1898,Bill Stranger,4480,Collingwood
1898,Lardie Tulloch,4483,Collingwood
1898,Jimmy Aitken,4416,Melbourne
1898,Johnny Coghlan,4488,Melbourne
1898,Maurie Herring,4209,Melbourne
1898,George Johnstone,4212,Melbourne
1898,Pat Scanlan,4503,Melbourne
1898,Frank Staines,4504,Melbourne
1898,Dave Strahan,4232,Melbourne
1898,John Timothee,4234,Melbourne
1898,Dick Wardill,4235,Melbourne
1898,Bill Churchyard,4597,Carlton
1898,Charlie Curtis,4600,Carlton
1898,Herman Dohrmann,4601,Carlton
1898,Mick Donaghy,4602,Carlton
1898,Henry Dunne,4428,Carlton
1898,Bill Patterson,4444,Carlton
1898,George Young,4616,Carlton
1898,Colin Campbell,4312,Essendon
1898,Charlie Forbes,4320,Essendon
1898,Bill Jackson,4566,Essendon
1898,Gus Kearney,4325,Essendon
1898,Gus Officer,4332,Essendon
1898,Harry Clarke,4571,Fitzroy
1898,Fred Fontaine,4575,Fitzroy
1898,Mick Grace,4353,Fitzroy
1898,Dick McCabe,4361,Fitzroy
1898,Alf McDougall,4577,Fitzroy
1898,Jerry Nolan,4369,Fitzroy
1898,Kelly Robinson,4375,Fitzroy
1898,George Shaw,4580,Fitzroy
1898,Tom Blake,4419,St Kilda
1898,Johnny Dando,4512,St Kilda
1898,Tom Fogarty,4513,St Kilda
1898,Dave Gibson,4515,St Kilda
1898,Joe Hogan,4255,St Kilda
1898,Ernest Jones,4258,St Kilda
1898,Tom McNamara,4263,St Kilda
1898,Andy Stewart,4531,St Kilda
1898,George Stewart,4532,St Kilda
1898,Walter Stewart,4533,St Kilda
1898,Jim Warne,4537,St Kilda
1898,Fred Whitelaw,4278,St Kilda
1898,Bill Woodhouse,4453,St Kilda
1898,Les Bailiff,4583,Geelong
1898,Walter Cooke,4585,Geelong
1898,Ernie Leighton,4589,Geelong
1898,Dick Walker,4593,Geelong
1898,Dave Adamson,4280,Sydney
1898,Jack Adamson,4281,Sydney
1898,John McDermott,4550,Sydney
1898,Frank OHara,4296,Sydney
1898,Harry Purdy,4299,Sydney
1898,Jason Ralph,4554,Sydney
1898,Joe Strong,4558,Sydney
1898,Arch McNair,4551,Sydney
1898,Bob ODonnell,4552,Sydney
1898,Tom Smith,4556,Sydney
1898,Jim Coucher,4599,Carlton
1898,Bill Weir,4451,Carlton
1898,Ernest Anderson,4582,Geelong
1898,Alec King,4588,Geelong
1898,Bill McClelland,4495,Melbourne
1898,Edgar Croft,4317,Essendon
1898,George Vautin,4340,Essendon
1898,Percy Damman,4511,St Kilda
1898,Harry Duigan,4248,St Kilda
1898,George Morgan,4524,St Kilda
1898,Jack Graham,4207,Melbourne
1898,Les Rippon,4499,Melbourne
1898,Jimmy Russell,4227,Melbourne
1898,Harry Thompson,4534,St Kilda
1898,Val Robertson,4555,Sydney
1898,Alf Clauscen,4509,St Kilda
1898,Ralph Hatch,4516,St Kilda
1898,George Hunter,4517,St Kilda
1898,Ossie Calvert,4584,Geelong
1898,Alf Dear,4586,Geelong
1898,Ted Greeves,4389,Geelong
1898,Jack Davidson,4491,Melbourne
1898,Henry Hagenauer,4492,Melbourne
1898,Dick Robertson,4501,Melbourne
1898,Harry Gardner,4544,Sydney
1898,George Taylor,4559,Sydney
1898,Johnny Power,4579,Fitzroy
1898,Joe Chandler,4540,Sydney
1898,Jim McArthur,4549,Sydney
1898,Arthur McKenzie,4590,Geelong
1898,Art Atkinson,4485,Melbourne
1898,Percy Howard,4493,Melbourne
1898,Harold Rippon,4498,Melbourne
1898,Dick Stewart,4613,Carlton
1898,Alf Smith,4529,St Kilda
1898,Les Vernon,4614,Carlton
1898,Alf Gray,4564,Essendon
